Test name,Execution time,Result
aproveSMT2338691775363015641.smt2,.042262700,sat
aproveSMT2339601972147165362.smt2,.072187000,sat
aproveSMT2342232429725814709.smt2,180.029862600,cvc5 interrupted by SIGTERM.
aproveSMT2343912548139256768.smt2,.055324300,sat
aproveSMT2344836628067265548.smt2,.039938200,sat
aproveSMT2350462964939983297.smt2,180.030312900,cvc5 interrupted by SIGTERM.
aproveSMT2355004445894478329.smt2,.411748800,sat
aproveSMT2357409284306338375.smt2,180.029865800,cvc5 interrupted by SIGTERM.
aproveSMT2359969224185831181.smt2,.061001200,sat
aproveSMT236580308612717708.smt2,.047659900,sat
aproveSMT2366205485937395070.smt2,.086789400,sat
aproveSMT2367863771615675383.smt2,.054711900,sat
aproveSMT237454731236054743.smt2,.041924900,sat
aproveSMT2374751765494190939.smt2,.146337900,sat
aproveSMT2385760151885187125.smt2,.041861600,sat
aproveSMT2388834235300885370.smt2,1.154695500,unsat
aproveSMT2389678176018104035.smt2,180.029273300,cvc5 interrupted by SIGTERM.
aproveSMT2395992862592236847.smt2,.163243000,unsat
aproveSMT2403449578311311444.smt2,180.034388700,cvc5 interrupted by SIGTERM.
aproveSMT2409578890815829527.smt2,.049642100,sat
aproveSMT2412026111423056678.smt2,159.977824700,sat
aproveSMT2416278647016285561.smt2,.324670700,sat
aproveSMT2423766902024488209.smt2,.105852900,sat
aproveSMT2424537754189077965.smt2,1.648262500,unsat
aproveSMT2426870144660770468.smt2,51.028865900,sat
aproveSMT2430614908524774429.smt2,.047891900,sat
aproveSMT243075587948004402.smt2,.105485300,sat
aproveSMT2432885399846559546.smt2,.047010300,sat
aproveSMT243342921505036632.smt2,.546202100,unsat
aproveSMT2438587337906934245.smt2,180.029273700,cvc5 interrupted by SIGTERM.
aproveSMT2440441682081812101.smt2,.141079300,sat
aproveSMT2447638175589447274.smt2,.062292700,sat
aproveSMT2448708927263734800.smt2,.065007700,sat
aproveSMT2449356678853584219.smt2,180.038547900,cvc5 interrupted by SIGTERM.
aproveSMT2451769325268271212.smt2,1.721855800,sat
aproveSMT2452659166684073475.smt2,.346471700,unsat
aproveSMT2460900881694017534.smt2,1.159133300,sat
aproveSMT2467769011678516224.smt2,180.028910500,cvc5 interrupted by SIGTERM.
aproveSMT2469333241019550276.smt2,.440653200,sat
aproveSMT2474380824660996322.smt2,25.238591600,sat
aproveSMT2477805317391230600.smt2,.075362700,sat
aproveSMT2487505398359820795.smt2,180.026726800,cvc5 interrupted by SIGTERM.
aproveSMT24878745111098048.smt2,.139981900,unsat
aproveSMT2488218374684739626.smt2,.123936200,unsat
aproveSMT2489061391670657311.smt2,.046976900,sat
aproveSMT2493881658895874595.smt2,.788316800,unsat
aproveSMT2494806463307417902.smt2,.087435600,sat
aproveSMT2495988998569656908.smt2,.035790300,sat
aproveSMT2498402767747394702.smt2,.192132400,sat
aproveSMT2499956049385713736.smt2,.135001700,sat
aproveSMT2503550297791894163.smt2,.077122900,sat
aproveSMT2513843807668263184.smt2,2.677526400,unsat
aproveSMT2514888470147653584.smt2,.049725500,sat
aproveSMT2523443647572090418.smt2,.054060900,sat
aproveSMT2523854488582952690.smt2,.044739800,sat
aproveSMT2529268834303781104.smt2,.131351900,unsat
aproveSMT2535347037270425859.smt2,.573788100,unsat
aproveSMT2539664298233168588.smt2,1.207646200,unsat
aproveSMT2543285307513570397.smt2,3.603613400,unsat
aproveSMT2549576622228336898.smt2,.062971600,sat
aproveSMT255108115550614768.smt2,.063443700,sat
aproveSMT2554337305402463637.smt2,16.412342500,unsat
aproveSMT2556289745153017722.smt2,.249822500,unsat
aproveSMT2560551492226655703.smt2,51.461935200,sat
aproveSMT256227000274928233.smt2,.067094900,sat
aproveSMT2567380747571638952.smt2,.410279000,unsat
aproveSMT2570353582767781543.smt2,.192469600,sat
aproveSMT2573120590079982700.smt2,2.738088300,sat
aproveSMT2573139127061621972.smt2,.117605100,sat
aproveSMT2576454593548696859.smt2,.045597600,sat
aproveSMT257699921050028985.smt2,1.236859100,sat
aproveSMT2580822509597214828.smt2,.559502300,unsat
aproveSMT258682010928380630.smt2,1.144543300,unsat
aproveSMT2589880449664279506.smt2,180.030821700,cvc5 interrupted by SIGTERM.
aproveSMT2590547747510825500.smt2,70.956379600,sat
aproveSMT2593320806111952030.smt2,.089330500,sat
aproveSMT2593776817975882176.smt2,6.328636500,sat
aproveSMT2596287095984261657.smt2,180.029257700,cvc5 interrupted by SIGTERM.
aproveSMT2597729462879587278.smt2,.051873100,sat
aproveSMT2598777028614012130.smt2,180.033669800,cvc5 interrupted by SIGTERM.
aproveSMT2618529264057405412.smt2,.136126900,sat
aproveSMT2619974345132465371.smt2,.078505600,sat
aproveSMT2631357328519238424.smt2,.096805400,sat
aproveSMT2632098249079857042.smt2,.057763400,sat
aproveSMT2634263648950000441.smt2,1.792403400,unsat
aproveSMT263445627778943920.smt2,.048828800,sat
aproveSMT2636501751373060353.smt2,.156973400,sat
aproveSMT2638524212114105045.smt2,.059849400,sat
aproveSMT2642294598444150593.smt2,180.032722200,cvc5 interrupted by SIGTERM.
aproveSMT2642669000743942131.smt2,.147889200,sat
aproveSMT2651329488883683713.smt2,.085356000,sat
aproveSMT2652699427193514179.smt2,.274732100,sat
aproveSMT2655174453084297570.smt2,2.564043500,sat
aproveSMT265556433380811208.smt2,23.294681300,sat
aproveSMT265925057088562932.smt2,1.234097000,unsat
aproveSMT2664124296678887647.smt2,4.427253800,unsat
aproveSMT2664914244390950514.smt2,.148797600,sat
aproveSMT2669715706485161637.smt2,.778398500,sat
aproveSMT2678149093905864935.smt2,.048414200,sat
aproveSMT2684571233884755734.smt2,1.373755200,sat
aproveSMT2687775009516104110.smt2,8.316442600,unsat
aproveSMT2687825159257353965.smt2,.042995300,sat
aproveSMT2690267365773690041.smt2,.056520600,sat
aproveSMT2691411734729229963.smt2,180.028584900,cvc5 interrupted by SIGTERM.
aproveSMT2691792941397936620.smt2,.171920400,sat
aproveSMT269283320009384599.smt2,.734520200,sat
aproveSMT2694590358944701979.smt2,.082631100,sat
aproveSMT2696057869336185968.smt2,.190164000,unsat
aproveSMT2699900447604388519.smt2,.061683200,sat
aproveSMT2705179445659885478.smt2,.048403600,sat
aproveSMT2705626347936955345.smt2,180.028670400,cvc5 interrupted by SIGTERM.
aproveSMT2707530709975626340.smt2,.158357700,unsat
aproveSMT271923944066788666.smt2,180.036118400,cvc5 interrupted by SIGTERM.
aproveSMT2720024755947797885.smt2,1.898570000,unsat
aproveSMT2727005535650254931.smt2,180.028309800,cvc5 interrupted by SIGTERM.
aproveSMT2732622028932418350.smt2,40.867947600,sat
aproveSMT2736278855047046880.smt2,180.031574000,cvc5 interrupted by SIGTERM.
aproveSMT2741399327244042018.smt2,.212178100,unsat
aproveSMT2742927322224730765.smt2,.283537600,unsat
aproveSMT2748583918758924107.smt2,.039855900,sat
aproveSMT2753511217235430255.smt2,.664861900,unsat
aproveSMT2754058096644301362.smt2,3.030381000,unsat
aproveSMT2755594976371810516.smt2,2.316305300,unsat
aproveSMT2755723270198307319.smt2,.036927000,sat
aproveSMT2761457476330716190.smt2,47.613155300,unsat
aproveSMT2769042029123848570.smt2,13.873906000,sat
aproveSMT2771904706298318922.smt2,.040645700,sat
aproveSMT277795045419264694.smt2,22.286836300,unsat
aproveSMT2778480417989547240.smt2,1.549568900,sat
aproveSMT2781663379465047703.smt2,.152286700,sat
aproveSMT2789640252157438255.smt2,.067464200,sat
aproveSMT2794796850598932134.smt2,.037065000,sat
aproveSMT2801711989596518521.smt2,130.167168400,unsat
aproveSMT2805944490587277202.smt2,180.028426300,cvc5 interrupted by SIGTERM.
aproveSMT2806467651030339797.smt2,.268171500,sat
aproveSMT2807471946702649636.smt2,.239429600,sat
aproveSMT2815106190061554619.smt2,.043788800,sat
aproveSMT2815291502226240858.smt2,180.028992600,cvc5 interrupted by SIGTERM.
aproveSMT2819815298985581892.smt2,7.875466600,sat
aproveSMT2821114236865559656.smt2,2.745371300,sat
aproveSMT2821496554135234614.smt2,.055970100,sat
aproveSMT2823330739012003599.smt2,180.029020700,cvc5 interrupted by SIGTERM.
aproveSMT2827821636537425315.smt2,7.906043000,sat
aproveSMT283487298308284366.smt2,1.106305700,unsat
aproveSMT2836955304458411808.smt2,.194929100,unsat
aproveSMT2841216064403560857.smt2,.636243500,unsat
aproveSMT2844713893974801294.smt2,.047227200,sat
aproveSMT2846862246352958329.smt2,.094627900,sat
aproveSMT2847362250162740691.smt2,.195330000,sat
aproveSMT2856166244389655228.smt2,1.210169900,sat
aproveSMT2857808184306178222.smt2,.953163200,sat
aproveSMT2858779727141882159.smt2,3.258931500,unsat
aproveSMT2859428158847949096.smt2,.046968700,sat
aproveSMT2876641391335866290.smt2,.131399400,sat
aproveSMT2880696731965229413.smt2,16.072303000,sat
aproveSMT2880723937725784395.smt2,.970823400,unsat
aproveSMT2881315380892242955.smt2,.044053900,unsat
aproveSMT2882113697783539647.smt2,3.053952700,unsat
aproveSMT2899957737721303431.smt2,.274204400,unsat
aproveSMT2901795281152641050.smt2,27.786238400,sat
aproveSMT2912633883485370336.smt2,180.028260000,cvc5 interrupted by SIGTERM.
aproveSMT2912853680794259901.smt2,19.177887100,sat
aproveSMT2914667720108711746.smt2,.057459400,sat
aproveSMT2914920016556603305.smt2,1.281053900,sat
aproveSMT2916757756265587228.smt2,.153016700,unsat
aproveSMT2918781640780211770.smt2,9.359478600,sat
aproveSMT2924186500133147511.smt2,.181636200,unsat
aproveSMT2924484866315781736.smt2,.111975200,sat
aproveSMT2925559576071147939.smt2,.042255100,sat
aproveSMT2926330432023427683.smt2,.147365000,sat
aproveSMT2934397244559601587.smt2,.039609100,sat
aproveSMT2936059322073964150.smt2,.163245400,unsat
aproveSMT293614158054158832.smt2,2.970469600,sat
aproveSMT293717836621497735.smt2,.040373800,sat
aproveSMT2940211001876535179.smt2,180.028771900,cvc5 interrupted by SIGTERM.
aproveSMT2944734536855334991.smt2,2.567610600,unsat
aproveSMT2945318726135028184.smt2,.043644000,sat
aproveSMT2945340947896241536.smt2,1.039107100,unsat
aproveSMT2947468647271970280.smt2,.343386500,unsat
aproveSMT2950130426400887461.smt2,180.026047600,cvc5 interrupted by SIGTERM.
aproveSMT2952790453020342585.smt2,.044970000,sat
aproveSMT2953888092514759474.smt2,.043726300,sat
aproveSMT2958125353683346121.smt2,12.802404700,sat
aproveSMT2958264106741755250.smt2,.064608000,sat
aproveSMT2960240909559528350.smt2,.054892300,sat
aproveSMT2962191838439322753.smt2,.273498600,unsat
aproveSMT2970567824400364600.smt2,.100684600,unsat
aproveSMT2972089993905297935.smt2,.045086100,sat
aproveSMT2975316078585412477.smt2,180.029900300,cvc5 interrupted by SIGTERM.
aproveSMT297536522076030542.smt2,.060317800,sat
aproveSMT2985382083599002343.smt2,180.031374200,cvc5 interrupted by SIGTERM.
aproveSMT2987472987489545933.smt2,180.028867700,cvc5 interrupted by SIGTERM.
aproveSMT2988617746537716741.smt2,3.690709100,sat
aproveSMT2992043958700127833.smt2,.048819400,sat
aproveSMT2996658903422250124.smt2,.109272000,sat
aproveSMT2996900006305670167.smt2,.800441800,unsat
aproveSMT2996960648219292217.smt2,2.833946100,unsat
aproveSMT299708961479900596.smt2,.431394000,sat
aproveSMT2997844738763459855.smt2,.058691000,sat
aproveSMT3002603844167317529.smt2,180.028081200,cvc5 interrupted by SIGTERM.
aproveSMT3002866307115634126.smt2,.048144600,sat
aproveSMT3006201194430979720.smt2,.048280400,sat
aproveSMT3014044190913457703.smt2,.313519600,unsat
aproveSMT3015270802556460864.smt2,.042201800,sat
aproveSMT3017690450301173377.smt2,.051211900,sat
aproveSMT3019481784954096794.smt2,3.832259400,sat
aproveSMT3020406846680136551.smt2,174.568999700,sat
aproveSMT3020861691615213415.smt2,.077485100,sat
aproveSMT3024746602605626541.smt2,.052810500,sat
aproveSMT3025508845001538914.smt2,.199840600,sat
aproveSMT3033751560808596440.smt2,.130772800,unsat
aproveSMT3033966919233248917.smt2,3.759954100,unsat
aproveSMT3036885060264286764.smt2,180.027489400,cvc5 interrupted by SIGTERM.
aproveSMT3038696557214005283.smt2,180.028878100,cvc5 interrupted by SIGTERM.
aproveSMT3039391242675517681.smt2,.127215800,unsat
aproveSMT3044845607151479104.smt2,.205972000,unsat
aproveSMT3045018331294842208.smt2,180.031502600,cvc5 interrupted by SIGTERM.
aproveSMT3045448966019955240.smt2,.061983700,sat
aproveSMT3047447322371917680.smt2,180.036100000,cvc5 interrupted by SIGTERM.
aproveSMT3048903259158466694.smt2,19.834857600,sat
aproveSMT3051583650357754250.smt2,.046292600,sat
aproveSMT3057256999514663885.smt2,180.031123900,cvc5 interrupted by SIGTERM.
aproveSMT3060102017506592639.smt2,3.714149100,sat
aproveSMT3060188894532115471.smt2,.043164300,sat
aproveSMT306845694522500380.smt2,.891590400,unsat
aproveSMT3072954310705286713.smt2,.045647100,sat
aproveSMT3074448985082224885.smt2,3.865659100,unsat
aproveSMT3074525884327548869.smt2,.042050800,sat
aproveSMT3076482699269209666.smt2,.044217800,sat
aproveSMT3077924933823808966.smt2,18.548472100,unsat
aproveSMT3078145553112270828.smt2,5.954912900,sat
aproveSMT3082703823983150903.smt2,.100308100,unsat
aproveSMT3086239250720664694.smt2,.051873300,sat
aproveSMT3090147554356497231.smt2,.048747600,sat
aproveSMT309344887399351087.smt2,.086303300,unsat
aproveSMT3097162665055622176.smt2,.473928500,sat
aproveSMT3098762297266127672.smt2,.652248400,sat
aproveSMT3098843711496054208.smt2,.078170300,sat
aproveSMT3100108534541492226.smt2,180.029278400,cvc5 interrupted by SIGTERM.
aproveSMT3100467348836023113.smt2,.068138000,unsat
aproveSMT3101520377186442508.smt2,6.339170900,sat
aproveSMT3101880129747917873.smt2,180.029124200,cvc5 interrupted by SIGTERM.
aproveSMT3104765622233407994.smt2,.762576200,unsat
aproveSMT3109701296679646997.smt2,.366401000,unsat
aproveSMT3125840734203512103.smt2,.136527100,unsat
aproveSMT3128233723058909682.smt2,.064118800,sat
aproveSMT314649917464608353.smt2,.078991900,sat
aproveSMT3153026678257584270.smt2,.119179100,sat
aproveSMT3181895504277650866.smt2,.050404600,sat
aproveSMT3182134547062882331.smt2,75.480340600,sat
aproveSMT3182351167678022127.smt2,.904435400,unsat
aproveSMT3183420044118603153.smt2,.047225900,sat
aproveSMT3185085795495786900.smt2,.412470300,unsat
aproveSMT3189596709341935778.smt2,.968529100,sat
aproveSMT318970055107614653.smt2,.049775400,sat
aproveSMT319461154461306669.smt2,.264189800,unsat
aproveSMT3195589399565641363.smt2,180.032799800,cvc5 interrupted by SIGTERM.
aproveSMT3199946023357429489.smt2,.435440600,unsat
aproveSMT32025504445261213.smt2,.203394400,unsat
aproveSMT3208426695808633093.smt2,.049810000,sat
aproveSMT3216048788972107323.smt2,180.030125500,cvc5 interrupted by SIGTERM.
aproveSMT3224313574983587603.smt2,180.028458300,cvc5 interrupted by SIGTERM.
aproveSMT3226780788262400021.smt2,3.652742000,unsat
aproveSMT3227671377504155336.smt2,.145878900,sat
aproveSMT3232276133024868399.smt2,.160901100,unsat
aproveSMT3232672547466860877.smt2,.243013000,sat
aproveSMT3236138044998483152.smt2,.255383000,unsat
aproveSMT3238678677603508201.smt2,.404880600,sat
aproveSMT3243685222447711685.smt2,90.905496800,sat
aproveSMT324761792014523705.smt2,1.958576900,unsat
aproveSMT32533071786363354.smt2,4.231834400,sat
aproveSMT325795488857285297.smt2,12.012297300,sat
aproveSMT3261972056445303079.smt2,3.523265300,unsat
aproveSMT3263825274096084352.smt2,2.837109200,unsat
aproveSMT3264265901512371238.smt2,.055424200,sat
aproveSMT3268779871753707875.smt2,24.655227300,unsat
aproveSMT3283555306553104167.smt2,40.518581700,sat
aproveSMT3292728645954979342.smt2,2.381545300,sat
aproveSMT3295458747339212265.smt2,.054716800,sat
aproveSMT3305912493296657311.smt2,.054058000,sat
aproveSMT3306422790231477425.smt2,180.029522600,cvc5 interrupted by SIGTERM.
aproveSMT3306677380446705919.smt2,.060885500,sat
aproveSMT3307480895856990411.smt2,.064182800,sat
aproveSMT3317567437674219329.smt2,47.024983500,sat
aproveSMT3318112966169058026.smt2,9.501670400,sat
aproveSMT3320813910319868151.smt2,21.981921000,unsat
aproveSMT3326394388708699704.smt2,180.028498200,cvc5 interrupted by SIGTERM.
aproveSMT3326416242224032552.smt2,.044780100,sat
aproveSMT3328096864033673538.smt2,180.034294700,cvc5 interrupted by SIGTERM.
aproveSMT3328566535609296941.smt2,.236162600,unsat
aproveSMT3331077142699450588.smt2,.251136300,unsat
aproveSMT3334656614075774306.smt2,180.029189200,cvc5 interrupted by SIGTERM.
aproveSMT3339632592083481831.smt2,180.028636400,cvc5 interrupted by SIGTERM.
aproveSMT3339721789529597311.smt2,180.027900100,cvc5 interrupted by SIGTERM.
aproveSMT334180970798087384.smt2,1.474941700,sat
aproveSMT3342367565143444747.smt2,.050128700,sat
aproveSMT3348064623903538314.smt2,.064296000,unsat
aproveSMT3349544376614894861.smt2,.052489200,sat
aproveSMT3349853621780312704.smt2,20.820868500,sat
aproveSMT335045203561853343.smt2,.043303900,sat
aproveSMT3350916620786998260.smt2,.057081900,sat
aproveSMT3352863488010942798.smt2,.187167700,unsat
aproveSMT3353239758545353354.smt2,.065816000,sat
aproveSMT3360153207199533662.smt2,.046938200,sat
aproveSMT3371095611731249963.smt2,1.102170100,unsat
aproveSMT337115653666620019.smt2,.190058700,sat
aproveSMT3375893559061356768.smt2,.046639600,sat
aproveSMT3379369856351560029.smt2,.560228600,sat
aproveSMT3386953323375575723.smt2,.132553000,unsat
aproveSMT338922425342401784.smt2,.501356500,unsat
aproveSMT3390118783622012441.smt2,.806043500,unsat
aproveSMT3390626245358903166.smt2,.344335400,unsat
aproveSMT3394980468286915235.smt2,180.029085600,cvc5 interrupted by SIGTERM.
aproveSMT3397287225910887832.smt2,.059500400,sat
aproveSMT3399977694188218330.smt2,.255464400,sat
aproveSMT3400215009548742987.smt2,.905776700,unsat
aproveSMT3401597605322458425.smt2,2.746607200,unsat
aproveSMT3411771372276390306.smt2,.124436800,unsat
aproveSMT341225430958194141.smt2,.390271200,unsat
aproveSMT3414312162515027546.smt2,180.029781200,cvc5 interrupted by SIGTERM.
aproveSMT341449770324352442.smt2,10.126336700,sat
aproveSMT3415841985318389377.smt2,.151118700,sat
aproveSMT3417012265546351137.smt2,.197855600,sat
aproveSMT3420388863619787077.smt2,1.368366900,unsat
aproveSMT3424707808377574511.smt2,.040692600,sat
aproveSMT3427371880927870240.smt2,2.295099500,sat
aproveSMT342988194676879281.smt2,.744933500,sat
aproveSMT3430520388594542687.smt2,.076032600,sat
aproveSMT3431705545815337796.smt2,.221462700,unsat
aproveSMT3437504632380958308.smt2,180.028759800,cvc5 interrupted by SIGTERM.
aproveSMT3446270550762124746.smt2,.045136600,sat
aproveSMT3457830339872275636.smt2,1.832406000,unsat
aproveSMT3461177408214304445.smt2,.651732900,unsat
aproveSMT346224908798084830.smt2,.060643700,sat
aproveSMT3463339775791914849.smt2,180.028859900,cvc5 interrupted by SIGTERM.
aproveSMT3470351040228363781.smt2,3.852726400,sat
aproveSMT3478322092999958257.smt2,180.028107400,cvc5 interrupted by SIGTERM.
aproveSMT3483701614621556321.smt2,.418669700,unsat
aproveSMT3483951975687277162.smt2,.904330400,sat
aproveSMT3492118728519456227.smt2,.098585000,sat
aproveSMT3494021997808483360.smt2,.042885000,sat
aproveSMT3495687126259583486.smt2,.065520100,sat
aproveSMT3496695621216907819.smt2,180.029604400,cvc5 interrupted by SIGTERM.
aproveSMT3497219735411737375.smt2,180.029421000,cvc5 interrupted by SIGTERM.
aproveSMT3498170512488769078.smt2,.272787500,sat
aproveSMT3500340243912031772.smt2,1.297799100,sat
aproveSMT35052059539836256.smt2,.267459900,unsat
aproveSMT3514190349462039560.smt2,.772545600,unsat
aproveSMT3514907592231801006.smt2,.842374500,sat
aproveSMT3517366479756143328.smt2,.201132600,sat
aproveSMT3533739995171424168.smt2,180.028275900,cvc5 interrupted by SIGTERM.
aproveSMT353922419320417126.smt2,180.030023000,cvc5 interrupted by SIGTERM.
aproveSMT3539590732235943272.smt2,12.673129200,sat
aproveSMT3541696229928852199.smt2,.250468200,unsat
aproveSMT3556721533419300210.smt2,.778703700,unsat
aproveSMT3558950800528651082.smt2,.043247000,sat
aproveSMT3565404200358592001.smt2,.041066000,sat
aproveSMT3566044641846639091.smt2,180.029869400,cvc5 interrupted by SIGTERM.
aproveSMT3571876635740058861.smt2,.487860900,unsat
aproveSMT3576135051033751037.smt2,.040032600,sat
aproveSMT3577241994625327795.smt2,.132741700,unsat
aproveSMT3577850542120611745.smt2,.132463600,sat
aproveSMT3581317630841992936.smt2,169.686600100,sat
aproveSMT3585766464793587043.smt2,180.030974800,cvc5 interrupted by SIGTERM.
aproveSMT3586748180673086999.smt2,.045351000,sat
aproveSMT358912782933805782.smt2,180.032717200,cvc5 interrupted by SIGTERM.
aproveSMT3589204996788811967.smt2,180.031000400,cvc5 interrupted by SIGTERM.
aproveSMT359820136277819026.smt2,.059243500,sat
aproveSMT3601223729732452715.smt2,.049790000,sat
aproveSMT3608087424827797493.smt2,.241757900,sat
aproveSMT3609328027414218031.smt2,.049746100,sat
aproveSMT3610443162473766105.smt2,.663143100,unsat
aproveSMT3611058756933534688.smt2,.043829000,sat
aproveSMT3612851711724526218.smt2,.085112800,sat
aproveSMT3616225968103234149.smt2,.050544900,sat
aproveSMT3627377445343256973.smt2,.039481300,sat
aproveSMT3629272157742736094.smt2,.049731100,sat
aproveSMT3629848828041183859.smt2,.081262300,sat
aproveSMT3634932254166362860.smt2,.119749700,sat
aproveSMT3641030581675202539.smt2,.153654400,sat
aproveSMT3645974958711916169.smt2,.140671100,unsat
aproveSMT3651178973721157283.smt2,.200525000,unsat
aproveSMT3651771434329443704.smt2,.115565500,sat
aproveSMT3651947335804207925.smt2,2.705439000,sat
aproveSMT3652136811897150162.smt2,1.049363200,unsat
aproveSMT3652807314996229772.smt2,.056892600,sat
aproveSMT365922853089376869.smt2,180.029221100,cvc5 interrupted by SIGTERM.
aproveSMT3659551651709764243.smt2,13.498878900,sat
aproveSMT3664042843481682611.smt2,5.685193300,unsat
aproveSMT3666359791978785412.smt2,.075672600,sat
aproveSMT3673470935165637853.smt2,.052204600,sat
aproveSMT367549252060048582.smt2,8.278185700,unsat
aproveSMT3678576972294594665.smt2,180.029888600,cvc5 interrupted by SIGTERM.
aproveSMT3679604724661346930.smt2,.136133900,sat
aproveSMT3683263391814823826.smt2,.980161800,unsat
aproveSMT3683335561371732007.smt2,180.029280300,cvc5 interrupted by SIGTERM.
aproveSMT3685406710591086280.smt2,.717979100,unsat
aproveSMT3685710938259434869.smt2,3.557640400,sat
aproveSMT3685922099119459830.smt2,.040747500,sat
aproveSMT3686002276631961619.smt2,.177736500,unsat
aproveSMT368643463436061512.smt2,6.661522400,sat
aproveSMT3693667600148716294.smt2,.050037100,sat
aproveSMT3697462653187534143.smt2,.040547900,sat
aproveSMT3699066844805767210.smt2,180.029745100,cvc5 interrupted by SIGTERM.
aproveSMT370632052300982227.smt2,.199460500,unsat
aproveSMT3708505752774610647.smt2,.044774600,sat
aproveSMT3709843528104549068.smt2,7.353625500,unsat
aproveSMT3711749212931521777.smt2,180.028694500,cvc5 interrupted by SIGTERM.
aproveSMT3712394338782947208.smt2,51.253646100,unsat
aproveSMT3720740501327667559.smt2,1.301200600,unsat
aproveSMT3720985667790494819.smt2,.049230600,sat
aproveSMT3722738041749676892.smt2,1.416933700,sat
aproveSMT3726010165731767670.smt2,.040724000,sat
aproveSMT3733525529237879768.smt2,.049753900,sat
aproveSMT3734122552322670033.smt2,4.270862600,sat
aproveSMT374020975285891691.smt2,.061791000,sat
aproveSMT3749349494710128113.smt2,.202058400,sat
aproveSMT3753265387160433478.smt2,.057227900,sat
aproveSMT3753640489284717738.smt2,.101071000,sat
aproveSMT3755988980712377165.smt2,.055017000,sat
aproveSMT3756465960182835133.smt2,.058939700,sat
aproveSMT3759789500011094774.smt2,.147639500,unsat
aproveSMT3759838017885795611.smt2,1.191618400,sat
aproveSMT3764390443455006245.smt2,.831116600,unsat
aproveSMT3764562857754408102.smt2,.080624800,sat
aproveSMT3768846574827719087.smt2,3.362192100,unsat
aproveSMT3770488563036128871.smt2,.355711700,sat
aproveSMT3773116611377483163.smt2,64.892809500,sat
aproveSMT3778692042252886508.smt2,.039605000,sat
aproveSMT378721889438860142.smt2,.583078500,sat
aproveSMT3787572425692847422.smt2,.341018800,unsat
aproveSMT379723609808799032.smt2,.352604900,unsat
aproveSMT3798030045231444015.smt2,.165258100,unsat
aproveSMT3798846013936144678.smt2,7.621496300,unsat
aproveSMT3802852757823636034.smt2,180.036396700,cvc5 interrupted by SIGTERM.
aproveSMT3807494294977005803.smt2,.043906100,sat
aproveSMT3815078553317170530.smt2,.051976200,sat
aproveSMT3816749810715240972.smt2,.297904000,unsat
aproveSMT3820226401096532393.smt2,.116776800,sat
aproveSMT3825122202575579587.smt2,180.034905800,cvc5 interrupted by SIGTERM.
aproveSMT3839584170547805483.smt2,180.035430400,cvc5 interrupted by SIGTERM.
aproveSMT3843344632833166760.smt2,.056912500,unsat
aproveSMT3851774603319808280.smt2,180.028830200,cvc5 interrupted by SIGTERM.
aproveSMT3852119018200872843.smt2,.063463200,sat
aproveSMT3863000301652170829.smt2,180.031477800,cvc5 interrupted by SIGTERM.
aproveSMT3865563053193426677.smt2,4.774879400,sat
aproveSMT3876159219363543981.smt2,.056394700,sat
aproveSMT3880812907670883099.smt2,12.072715100,sat
aproveSMT388188197435784909.smt2,.063079000,sat
aproveSMT388283012372597473.smt2,180.030433700,cvc5 interrupted by SIGTERM.
aproveSMT3887147172339304504.smt2,1.553077700,unsat
aproveSMT389827885505725618.smt2,180.029898800,cvc5 interrupted by SIGTERM.
aproveSMT3899393396734597259.smt2,.297245600,unsat
aproveSMT3899731833370506085.smt2,.255967200,sat
aproveSMT3901121322810061441.smt2,.066646900,unsat
aproveSMT3902273663562965882.smt2,.061793700,sat
aproveSMT390431825616874015.smt2,1.098904600,sat
aproveSMT3909222396230925712.smt2,.045072600,sat
aproveSMT3919956768305910639.smt2,.145850400,unsat
aproveSMT3928854107376852282.smt2,.043751400,sat
aproveSMT3931419832835941856.smt2,180.028340300,cvc5 interrupted by SIGTERM.
aproveSMT3934653134307088493.smt2,17.178182900,sat
aproveSMT3935457195847984314.smt2,180.028215600,cvc5 interrupted by SIGTERM.
aproveSMT3940824708643081769.smt2,1.332058800,sat
aproveSMT3947958860702292252.smt2,.566408600,sat
aproveSMT3947982480276242931.smt2,.047154800,sat
aproveSMT395451549965794310.smt2,.061261700,sat
aproveSMT3955707790434209397.smt2,180.028242600,cvc5 interrupted by SIGTERM.
aproveSMT3961163151179338614.smt2,.042884700,sat
aproveSMT3962764605825983796.smt2,180.029786200,cvc5 interrupted by SIGTERM.
aproveSMT3966598164126103377.smt2,.065367500,unsat
aproveSMT3970517148307051183.smt2,.049630300,sat
aproveSMT3971745284143917393.smt2,.255544400,unsat
aproveSMT3973240325556759347.smt2,.362189500,sat
aproveSMT3975335638657209687.smt2,.057306900,sat
aproveSMT3977482957601674706.smt2,.049884300,sat
aproveSMT39789376902754799.smt2,180.030542800,cvc5 interrupted by SIGTERM.
aproveSMT3981927164583947462.smt2,1.629771200,unsat
aproveSMT399100169256997868.smt2,.210351800,sat
aproveSMT3993094475316993381.smt2,15.178669500,sat
aproveSMT4002199347190543845.smt2,.090220300,sat
aproveSMT4002872514643125339.smt2,.055537400,sat
aproveSMT4004559194265078508.smt2,.041682600,sat
aproveSMT4005477226838207398.smt2,.086578900,sat
aproveSMT4007983202661989900.smt2,.057195500,sat
